phone_number,is_valid,location
+1 477-650-7167,False,
+1 599-584-7193,False,
+1 864-463-5644,True,"Cowpens, SC"
+1 765-730-6648,True,Indiana
+1 945-956-2539,False,
+1 652-246-5141,False,
+1 983-497-5125,False,
+1 423-947-5008,True,Tennessee
+1 563-257-4742,True,Iowa
+1 390-886-7087,False,
+1 709-464-4720,True,Newfoundland and Labrador
+1 880-389-2823,False,
+1 864-290-2844,True,South Carolina
+1 886-214-6964,False,
+1 744-523-3089,False,
+1 717-259-2672,True,"East Berlin, PA"
+1 819-977-6306,True,Quebec
+1 463-273-9932,True,Indiana
+1 889-224-7331,False,
+1 898-212-9255,False,
+1 550-490-3456,False,
+1 395-631-4731,False,
+1 420-911-9276,False,
+1 375-361-0631,False,
+1 570-684-2512,True,Pennsylvania
+1 822-731-1490,False,
+1 292-865-3111,False,
+1 264-663-2687,False,
+1 312-649-3605,True,"Chicago, IL"
+1 526-987-3215,False,
+1 862-958-6731,True,New Jersey
+1 781-209-5893,True,"Waltham, MA"
+1 492-700-9144,False,
+1 677-383-0605,False,
+1 929-706-0768,True,New York
+1 376-606-9003,False,
+1 672-412-3485,True,British Columbia
+1 834-250-7881,False,
+1 384-873-6312,False,
+1 814-952-1232,True,Pennsylvania
+1 258-633-1197,False,
+1 482-266-1965,False,
+1 455-922-5511,False,
+1 644-866-9309,False,
+1 287-517-9065,False,
+1 564-815-3300,True,Washington State
+1 842-746-7522,False,
+1 270-278-6916,True,Kentucky
+1 886-599-2957,False,
+1 420-555-7477,False,
+1 879-396-6083,False,
+1 933-816-9845,False,
+1 674-274-5577,False,
+1 362-630-4946,False,
+1 360-698-8244,True,"Silverdale, WA"
+1 534-673-1639,True,Wisconsin
+1 373-975-8118,False,
+1 704-497-9921,True,North Carolina
+1 240-668-0672,True,Maryland
+1 925-776-6305,True,"Antioch, CA"
+1 756-708-9246,False,
+1 339-434-8302,True,Massachusetts
+1 226-633-7096,True,Ontario
+1 334-589-6348,True,Alabama
+1 481-715-4081,False,
+1 782-964-6839,True,Nova Scotia/Prince Edward Island
+1 213-932-2126,True,"Los Angeles, CA"
+1 602-376-8418,True,Arizona
+1 665-685-2659,False,
+1 470-656-8837,True,Georgia
+1 408-796-2982,True,California
+1 976-498-3495,False,
+1 507-425-4957,True,Minnesota
+1 226-248-7394,True,Ontario
+1 958-799-0117,False,
+1 890-767-0410,False,
+1 247-346-4341,False,
+1 855-804-9834,True,
+1 752-951-6787,False,
+1 968-221-4379,False,
+1 732-822-2413,True,New Jersey
+1 618-446-5609,True,Illinois
+1 788-792-0019,False,
+1 844-275-1439,True,
+1 722-812-6624,False,
+1 556-298-4388,False,
+1 947-377-8499,True,Michigan
+1 993-667-6092,False,
+1 816-553-7538,True,Missouri
+1 589-791-9573,False,
+1 919-329-6319,True,North Carolina
+1 456-721-0590,False,
+1 988-582-6559,False,
+1 996-672-6444,False,
+1 447-306-4560,False,
+1 335-236-3219,False,
+1 544-667-3669,True,
+1 547-713-5814,False,
+1 652-642-9622,False,
+1 556-266-9124,False,
+1 868-339-3595,True,Trinidad & Tobago
+1 900-926-1196,True,
+1 932-709-6347,False,
+1 598-637-9877,False,
+1 301-991-8578,True,Maryland
+1 210-593-6009,True,"San Antonio, TX"
+1 935-928-3773,False,
+1 860-283-2726,True,"Thomaston, CT"
+1 973-250-1975,True,New Jersey
+1 604-565-7522,True,British Columbia
+1 222-306-9252,False,
+1 354-981-4853,False,
+1 356-516-8105,False,
+1 761-818-3146,False,
+1 310-736-9191,True,California
+1 249-655-3960,True,Ontario
+1 553-833-6879,False,
+1 364-291-8784,True,Kentucky
+1 737-231-4317,True,Texas
+1 760-358-4341,True,California
+1 776-858-3425,False,
+1 777-450-7990,False,
+1 773-990-2783,True,"Chicago, IL"
+1 395-439-0676,False,
+1 408-556-8190,True,California
+1 903-354-7094,True,Texas
+1 578-776-7058,False,
+1 470-866-7622,True,Georgia
+1 760-254-8307,True,California
+1 803-251-1765,True,"Columbia, SC"
+1 444-427-6064,False,
+1 736-334-2119,False,
+1 629-451-8989,True,Tennessee
+1 383-969-2633,False,
+1 509-490-1967,True,Washington State
+1 679-413-8288,False,
+1 886-590-4485,False,
+1 455-316-7418,False,
+1 511-290-8968,False,
+1 658-802-7615,True,Jamaica
+1 549-779-3082,False,
+1 577-344-3773,True,
+1 661-262-1893,True,California
+1 614-387-8302,True,Ohio
+1 929-274-7600,True,New York
+1 378-954-9588,False,
+1 261-287-8033,False,
+1 711-519-9423,False,
+1 311-601-9849,False,
+1 950-532-3010,False,
+1 826-726-1568,False,
+1 971-750-1333,True,Oregon
+1 981-617-1616,False,
+1 312-785-7787,True,"Chicago, IL"
+1 862-661-6799,True,New Jersey
+1 823-622-4986,False,
+1 687-622-2440,False,
+1 663-212-1690,False,
+1 648-218-9379,False,
+1 455-374-0207,False,
+1 548-688-4588,True,Ontario
+1 776-558-3486,False,
+1 673-275-8845,False,
+1 925-223-6057,True,California
+1 752-584-1052,False,
+1 846-720-6293,False,
+1 974-967-8003,False,
+1 270-350-5947,True,Kentucky
+1 559-266-7015,True,"Fresno, CA"
+1 847-922-0502,True,Illinois
+1 778-258-1713,True,British Columbia
+1 461-303-2721,False,
+1 626-411-2118,True,California
+1 296-861-5875,False,
+1 793-414-3805,False,
+1 725-595-2074,True,Nevada
+1 901-339-4621,True,Tennessee
+1 709-620-6088,True,Newfoundland and Labrador
+1 651-986-9620,True,Minnesota
+1 575-877-3820,True,New Mexico
+1 359-778-7988,False,
+1 318-615-9432,True,Louisiana
+1 722-762-8676,False,
+1 504-780-9260,True,"Metairie, LA"
+1 215-813-7720,True,Pennsylvania
+1 705-478-4578,True,Ontario
+1 439-413-1154,False,
+1 582-336-3207,False,
+1 573-289-2495,True,Missouri
+1 287-443-0433,False,
+1 747-495-2021,True,California
+1 215-299-9638,True,Pennsylvania
+1 571-666-0695,True,Virginia
+1 522-296-1701,True,
+1 717-889-2724,True,Pennsylvania
+1 861-946-3969,False,
+1 317-638-1266,True,"Indianapolis, IN"
+1 264-526-4300,False,
+1 870-902-7925,True,Arkansas
+1 824-563-1769,False,
+1 512-759-5306,True,"Hutto, TX"
+1 556-504-4155,False,
+1 941-360-1116,True,"Sarasota, FL"
+1 611-476-4086,False,
+1 873-269-2144,True,Quebec
+1 413-280-6842,True,Massachusetts
+1 726-666-1450,True,"San Antonio, TX"
+1 887-520-5463,False,
+1 487-962-5092,False,
+1 499-415-0089,False,
+1 262-209-9778,True,Wisconsin
+1 400-330-4571,False,
+1 899-357-0553,False,
+1 840-275-6159,False,
+1 291-617-4063,False,
+1 522-494-2563,True,
+1 355-466-0399,False,
+1 633-833-0260,False,
+1 770-596-6416,True,Georgia
+1 555-710-1330,False,
+1 271-404-2114,False,
+1 487-683-9481,False,
+1 709-741-6521,True,Newfoundland and Labrador
+1 688-952-3887,False,
+1 420-202-6965,False,
+1 397-489-2796,False,
+1 696-824-7750,False,
+1 360-353-2183,True,Washington State
+1 604-933-4365,True,British Columbia
+1 890-719-5649,False,
+1 485-205-4042,False,
+1 335-937-5579,False,
+1 979-945-9564,True,Texas
+1 354-676-3898,False,
+1 474-416-3843,False,
+1 450-954-8407,True,Quebec
+1 867-789-5491,True,Northwest Territories/Nunavut/Yukon
+1 447-780-4147,False,
+1 941-950-3039,True,"Sarasota, FL"
+1 334-200-2285,True,Alabama
+1 294-578-1186,False,
+1 257-990-8706,False,
+1 401-565-4846,True,Rhode Island
+1 451-256-3812,False,
+1 266-482-3047,False,
+1 465-353-7219,False,
+1 303-321-6681,True,"Denver, CO"
+1 710-898-6030,True,United States
+1 413-787-1949,True,"Springfield, MA"
+1 858-835-6200,True,California
+1 717-975-9974,True,"Camp Hill, PA"
+1 437-498-8022,True,Ontario
+1 687-704-3338,False,
+1 723-468-9098,False,
+1 753-525-6936,False,
+1 244-353-0169,False,
+1 613-362-6933,True,Ontario
+1 982-923-2627,False,
+1 913-201-2571,True,Kansas
+1 218-268-1704,True,Minnesota
+1 472-281-5690,False,
+1 494-820-6688,False,
+1 811-223-4144,False,
+1 498-544-8630,False,
+1 314-843-5790,True,"St. Louis, MO"
+1 434-352-0783,True,"Appomattox, VA"
+1 341-311-7637,True,California
+1 547-282-6222,False,
+1 802-639-2894,True,Vermont
+1 573-504-0342,True,Missouri
+1 812-366-3515,True,Indiana
+1 985-366-8113,True,Louisiana
+1 920-331-2052,True,Wisconsin
+1 985-335-4778,True,Louisiana
+1 401-459-4596,True,Rhode Island
+1 896-620-0608,False,
+1 501-880-3301,True,Arkansas
+1 365-406-8800,True,Ontario
+1 416-557-1893,True,Ontario
+1 583-359-2486,False,
+1 682-773-3017,True,Texas
+1 761-884-2461,False,
+1 293-354-4107,False,
+1 461-722-2410,False,
+1 880-285-3959,False,
+1 285-818-7933,False,
+1 806-918-1676,True,Texas
+1 498-557-8153,False,
+1 561-362-8173,True,"Boca Raton, FL"
+1 999-681-8687,False,
+1 635-772-0208,False,
+1 781-421-5280,True,Massachusetts
+1 620-365-6536,True,"Iola, KS"
+1 697-827-1688,False,
+1 525-315-7001,False,
+1 344-657-3240,False,
+1 973-791-4828,True,New Jersey
+1 561-795-6388,True,Florida
+1 656-659-5526,False,
+1 556-427-8650,False,
+1 671-383-8383,False,
+1 402-953-6001,True,Nebraska
+1 240-509-2405,True,Maryland
+1 492-463-3555,False,
+1 674-670-5277,False,
+1 514-553-1977,True,Quebec
+1 263-550-9251,False,
+1 495-604-3347,False,
+1 736-981-0685,False,
+1 694-900-4785,False,
+1 605-915-0673,True,South Dakota
+1 538-924-3745,False,
+1 296-904-9724,False,
+1 783-539-9551,False,
+1 610-237-1443,True,"Darby, PA"
+1 560-719-2522,False,
+1 201-671-7955,True,New Jersey
+1 519-694-7577,True,Ontario
+1 603-422-0951,True,"Portsmouth, NH"
+1 728-286-5652,False,
+1 340-505-5994,False,
+1 817-605-3501,True,Texas
+1 908-389-8376,True,New Jersey
+1 769-752-0779,True,Mississippi
+1 736-419-4387,False,
+1 417-347-7867,True,"Joplin, MO"
+1 347-825-1291,True,New York
+1 782-897-2338,True,Nova Scotia/Prince Edward Island
+1 598-485-0660,False,
+1 410-502-5122,True,"Baltimore, MD"
+1 411-482-4100,False,
+1 992-342-2593,False,
+1 541-955-9058,True,"Grants Pass, OR"
+1 773-989-4567,True,"Chicago, IL"
+1 915-364-9454,True,Texas
+1 378-880-6607,False,
+1 447-269-3013,False,
+1 597-574-7060,False,
+1 694-677-9495,False,
+1 248-365-1150,True,Michigan
+1 411-417-8897,False,
+1 589-665-6674,False,
+1 506-765-0835,True,New Brunswick
+1 547-690-2262,False,
+1 738-638-8135,False,
+1 638-450-1138,False,
+1 868-462-5028,True,Trinidad & Tobago
+1 221-694-5572,False,
+1 392-693-7422,False,
+1 632-802-4845,False,
+1 944-946-1478,False,
+1 544-780-3676,True,
+1 869-539-7123,False,
+1 728-529-9732,False,
+1 889-703-0517,False,
+1 496-853-8181,False,
+1 505-636-9108,True,New Mexico
+1 941-306-0802,True,"Sarasota, FL"
+1 657-291-4367,True,California
+1 496-281-3652,False,
+1 668-959-0861,False,
+1 356-617-0547,False,
+1 600-231-0886,True,Canada
+1 882-378-6244,False,
+1 499-336-2531,False,
+1 256-916-1940,True,Alabama
+1 869-650-0966,False,
+1 275-718-5050,False,
+1 849-433-5566,True,Dominican Republic
+1 315-606-9953,True,New York
+1 541-700-7445,True,Oregon
+1 685-551-3856,False,
+1 337-817-1224,True,Louisiana
+1 729-511-2194,False,
+1 663-892-5778,False,
+1 278-334-5122,False,
+1 754-752-6567,True,Florida
+1 293-812-4185,False,
+1 472-425-0373,False,
+1 639-924-1788,True,Saskatchewan
+1 685-261-4589,False,
+1 722-895-6064,False,
+1 249-511-9733,True,Ontario
+1 897-990-6767,False,
+1 620-483-4050,True,Kansas
+1 553-992-2704,False,
+1 306-708-8449,True,Saskatchewan
+1 618-890-5342,True,Illinois
+1 530-281-1284,True,California
+1 296-537-2743,False,
+1 900-241-5089,True,
+1 786-977-4125,True,Florida
+1 932-233-8922,False,
+1 235-459-2390,False,
+1 828-742-5447,True,North Carolina
+1 365-728-4845,True,Ontario
+1 573-821-2664,True,Missouri
+1 547-887-6876,False,
+1 387-220-8011,False,
+1 964-726-4721,False,
+1 768-986-3282,False,
+1 718-683-4310,True,New York
+1 924-410-8465,False,
+1 221-555-6377,False,
+1 326-423-4641,False,
+1 216-306-8367,True,Ohio
+1 763-396-2717,True,Minnesota
+1 855-201-6349,True,
+1 397-705-6649,False,
+1 654-315-4830,False,
+1 781-239-5913,True,"Wellesley, MA"
+1 958-498-8344,False,
+1 822-849-6489,False,
+1 513-703-4073,True,Ohio
+1 954-844-9300,True,Florida
+1 450-331-7809,True,Quebec
+1 548-674-5411,True,Ontario
+1 924-379-0233,False,
+1 619-621-8816,True,California
+1 756-808-5654,False,
+1 290-922-6670,False,
+1 580-681-2744,True,Oklahoma
+1 792-686-5197,False,
+1 994-267-4427,False,
+1 897-784-3468,False,
+1 479-428-0139,True,Arkansas
+1 603-882-7247,True,"Nashua, NH"
+1 304-781-6961,True,"Huntington, WV"
+1 653-417-6693,False,
+1 771-864-0435,False,
+1 449-508-7512,False,
+1 799-971-7332,False,
+1 238-843-4806,False,
+1 516-575-2438,True,New York
+1 300-843-4942,False,
+1 935-406-6506,False,
+1 413-817-8945,True,Massachusetts
+1 410-554-9811,True,"Baltimore, MD"
+1 858-203-9121,True,California
+1 391-448-4087,False,
+1 546-753-0906,False,
+1 865-571-0613,True,Tennessee
+1 720-431-8196,True,Colorado
+1 980-508-1098,True,North Carolina
+1 340-442-6133,False,
+1 548-786-4467,True,Ontario
+1 214-753-0657,True,Texas
+1 820-746-0519,True,California
+1 986-633-8110,True,Idaho
+1 443-859-9991,True,Maryland
+1 768-828-4964,False,
+1 837-628-3505,False,
+1 614-961-7923,True,Ohio
+1 575-554-8268,True,New Mexico
+1 560-335-8397,False,
+1 821-978-7695,False,
+1 957-279-8280,False,
+1 330-404-8687,True,Ohio
+1 364-732-4221,True,Kentucky
+1 790-745-5379,False,
+1 983-630-6382,False,
+1 997-916-5216,False,
+1 604-500-5710,True,British Columbia
+1 695-484-1132,False,
+1 922-936-1667,False,
+1 773-911-1242,True,"Chicago, IL"
+1 645-771-8279,False,
+1 651-304-7780,True,Minnesota
+1 465-577-6230,False,
+1 626-306-2865,True,California
+1 981-992-6516,False,
+1 798-758-9877,False,
+1 823-785-8939,False,
+1 523-833-7396,False,
+1 881-551-5454,False,
+1 314-857-4076,True,Missouri
+1 323-458-7776,True,California
+1 585-902-0128,True,New York
+1 308-949-5308,True,Nebraska
+1 966-256-3625,False,
+1 662-806-9999,True,Mississippi
+1 823-307-1792,False,
+1 927-444-9486,False,
+1 623-653-9037,True,Arizona
+1 850-782-6852,True,Florida
+1 385-849-3626,True,Utah
+1 550-401-1972,False,
+1 905-505-3895,True,Ontario
+1 519-440-4987,True,Ontario
+1 482-806-9265,False,
+1 475-474-2729,True,Connecticut
+1 582-453-2848,False,
+1 727-967-3530,True,Florida
+1 977-494-5988,False,
+1 731-632-8169,True,"Adamsville, TN"
+1 888-532-0923,True,
+1 251-888-3843,True,Alabama
+1 771-516-0188,False,
+1 449-531-3974,False,
+1 760-435-4026,True,"Oceanside, CA"
+1 708-714-0322,True,Illinois
+1 283-466-1897,True,Ohio
+1 971-270-6540,True,Oregon
+1 632-232-0453,False,
+1 646-688-9099,True,New York
+1 861-641-8830,False,
+1 912-902-7132,True,Georgia
+1 855-701-8117,True,
+1 743-407-4399,True,North Carolina
+1 411-201-0274,False,
+1 208-374-7240,True,Idaho
+1 781-728-8328,True,Massachusetts
+1 435-749-1661,True,Utah
+1 365-867-2178,True,Ontario
+1 364-215-6814,True,Kentucky
+1 254-863-4662,True,Texas
+1 440-829-7816,True,Ohio
+1 845-363-8595,True,New York
+1 668-424-2333,False,
+1 885-567-8813,False,
+1 499-234-2323,False,
+1 554-214-0549,False,
+1 461-773-2783,False,
+1 429-263-2167,False,
+1 460-523-9240,False,
+1 456-682-4695,False,
+1 860-478-7810,True,Connecticut
+1 992-283-8165,False,
+1 313-580-9603,True,Michigan
+1 966-608-4176,False,
+1 366-518-6946,False,
+1 447-970-5168,False,
+1 462-943-4244,False,
+1 411-320-5758,False,
+1 943-565-0844,False,
+1 355-442-4963,False,
+1 922-634-7667,False,
+1 269-869-8270,True,Michigan
+1 745-754-3117,False,
+1 806-649-7445,True,Texas
+1 419-840-1006,True,Ohio
+1 885-624-4446,False,
+1 747-399-4525,True,California
+1 211-228-5649,False,
+1 507-896-4354,True,"Houston, MN"
+1 251-809-0371,True,"Brewton, AL"
+1 937-586-5954,True,Ohio
+1 410-761-3861,True,"Glen Burnie, MD"
+1 233-278-2005,False,
+1 967-422-5996,False,
+1 242-402-5909,False,
+1 740-669-4593,True,Ohio
+1 389-487-5943,False,
+1 826-818-3550,False,
+1 288-631-1214,False,
+1 314-718-7377,True,Missouri
+1 624-603-6332,False,
+1 422-382-9906,False,
+1 563-582-4467,True,"Dubuque, IA"
+1 892-435-9124,False,
+1 386-240-8283,True,Florida
+1 398-448-4790,False,
+1 770-545-1423,True,Georgia
+1 830-567-7494,True,Texas
+1 355-783-1225,False,
+1 512-317-6779,True,Texas
+1 322-612-0922,False,
+1 705-858-0770,True,Ontario
+1 899-320-1100,False,
+1 518-250-3621,True,New York
+1 392-206-4000,False,
+1 515-317-4831,True,Iowa
+1 215-798-5261,True,Pennsylvania
+1 383-474-7054,False,
+1 479-763-9298,True,Arkansas
+1 393-546-4333,False,
+1 272-506-3446,True,Pennsylvania
+1 254-784-4103,True,Texas
+1 339-314-5031,True,Massachusetts
+1 983-279-3256,False,
+1 648-539-8630,False,
+1 979-559-5318,True,Texas
+1 907-632-8996,True,Alaska
+1 631-356-6747,True,New York
+1 225-721-1268,True,Louisiana
+1 204-666-7579,True,Manitoba
+1 371-998-9978,False,
+1 300-673-2137,False,
+1 366-402-6825,False,
+1 531-757-8131,True,Nebraska
+1 360-577-9357,True,"Longview, WA"
+1 957-337-7501,False,
+1 322-738-7202,False,
+1 475-281-4161,True,Connecticut
+1 389-356-4719,False,
+1 773-563-2488,True,"Chicago, IL"
+1 868-524-8220,False,
+1 240-347-9266,True,Maryland
+1 396-509-2107,False,
+1 322-881-8256,False,
+1 371-790-2671,False,
+1 652-799-9493,False,
+1 538-283-5051,False,
+1 340-529-0293,False,
+1 852-542-4886,False,
+1 763-695-9243,True,Minnesota
+1 530-654-9547,True,California
+1 711-453-8936,False,
+1 472-294-4985,False,
+1 857-576-8519,True,Massachusetts
+1 464-552-7408,False,
+1 766-682-7334,False,
+1 820-710-9149,True,California
+1 475-821-2862,True,Connecticut
+1 928-738-2968,True,Arizona
+1 550-468-2807,False,
+1 563-602-2868,True,Iowa
+1 548-959-6046,True,Ontario
+1 549-262-5577,False,
+1 651-713-4415,True,Minnesota
+1 436-985-5685,False,
+1 753-785-3836,False,
+1 358-863-7115,False,
+1 376-270-9560,False,
+1 388-537-7429,False,
+1 282-300-6600,False,
+1 965-595-0259,False,
+1 590-724-8375,False,
+1 698-304-3422,False,
+1 542-907-3789,False,
+1 815-539-4605,True,"Mendota, IL"
+1 832-231-2339,True,Texas
+1 568-487-9566,False,
+1 843-444-2775,True,"Myrtle Beach, SC"
+1 561-324-7084,True,Florida
+1 461-872-4159,False,
+1 469-401-8606,True,Texas
+1 489-862-0942,False,
+1 702-397-8030,True,"Overton, NV"
+1 893-709-2797,False,
+1 735-410-1650,False,
+1 211-770-2119,False,
+1 405-932-4491,True,Oklahoma
+1 447-720-4732,False,
+1 611-947-0888,False,
+1 439-355-1152,False,
+1 826-265-4649,False,
+1 460-648-7188,False,
+1 332-935-8083,True,"New York, NY"
+1 599-533-4582,False,
+1 906-872-3496,True,Michigan
+1 986-682-0824,True,Idaho
+1 324-607-6603,False,
+1 622-294-8624,True,Canada
+1 564-238-4235,True,Washington State
+1 676-329-2080,False,
+1 929-368-3115,True,New York
+1 430-613-2825,True,Texas
+1 487-547-1323,False,
+1 400-782-4547,False,
+1 372-413-7421,False,
+1 975-678-2707,False,
+1 492-222-9244,False,
+1 277-712-8033,False,
+1 294-749-3428,False,
+1 392-267-7580,False,
+1 798-525-8661,False,
+1 930-326-0226,True,Indiana
+1 961-727-0302,False,
+1 645-911-9012,False,
+1 382-607-6107,False,
+1 807-851-2204,True,Ontario
+1 851-515-8979,False,
+1 223-606-8514,True,Pennsylvania
+1 969-796-8189,False,
+1 883-608-8809,False,
+1 255-709-3588,False,
+1 714-721-5348,True,California
+1 600-850-3180,True,Canada
+1 513-334-3580,True,Ohio
+1 641-969-6049,True,Iowa
+1 943-978-1646,False,
+1 938-337-0856,True,Alabama
+1 644-339-1165,False,
+1 848-510-1178,True,New Jersey
+1 837-733-9323,False,
+1 406-457-0859,True,"Helena, MT"
+1 658-449-2751,True,Jamaica
+1 969-270-2939,False,
+1 262-965-5422,True,"Dousman, WI"
+1 679-846-5583,False,
+1 443-551-7349,True,Maryland
